time,canton,category,value
2020-11-01,bs,covid,0.9350891795481567
2020-11-08,bs,covid,0.5063654379706698
2020-11-15,bs,covid,0.6612722948870391
2020-11-22,bs,covid,0.5301625049544194
2020-11-29,bs,covid,0.35725723345223936
2020-12-06,bs,covid,0.7388386841062227
2020-12-13,bs,covid,0.277205707491082
2020-12-20,bs,covid,0.6471898533491874
2020-12-27,bs,covid,0.5723345223939754
2021-01-03,bs,covid,0.3935552913198572
2021-01-10,bs,covid,0.8388466111771701
2021-01-17,bs,covid,0.5181133571145462
2021-01-24,bs,covid,0.5012445501387237
2021-01-31,bs,covid,0.5854379706698374
2021-02-07,bs,covid,0.19338882282996434
2021-02-14,bs,covid,0.3434007134363853
2021-02-21,bs,covid,0.3591399128022196
2021-02-28,bs,covid,0.7192588188664288
2021-03-07,bs,covid,0.6281371383273879
2021-03-14,bs,covid,0.4245818470075307
2021-03-21,bs,covid,0.3558263971462544
2021-03-28,bs,covid,0.668125247720967
2021-04-04,bs,covid,0.5760998810939357
2021-04-11,bs,covid,0.37668648434403484
2021-04-18,bs,covid,0.5012445501387237
2021-04-25,bs,covid,0.6786682520808561
2021-05-02,bs,covid,0.8808680142687275
2021-05-09,bs,covid,0.6967419738406658
2021-05-16,bs,covid,0.7216686484344034
2021-05-23,bs,covid,0.6152596115735235
2021-05-30,bs,covid,0.639056678557273
2021-06-06,bs,covid,1.088113357114546
2021-06-13,bs,covid,0.6169916765755052
2021-06-20,bs,covid,1.7080420134760206
2021-06-27,bs,covid,0.9490210067380103
2021-07-04,bs,covid,0.9621997621878714
2021-07-11,bs,covid,0.5143479984145858
2021-07-18,bs,covid,0.8767261196987712
2021-07-25,bs,covid,0.9475148632580263
2021-08-01,bs,covid,0.4518430439952437
2021-08-08,bs,covid,0.5965834324217202
2021-08-15,bs,covid,0.6088585017835909
2021-08-22,bs,covid,0.49853349187475227
2021-08-29,bs,covid,0.6128497820055488
2021-09-05,bs,covid,0.9548949663099484
2021-09-12,bs,covid,1.3952913198573127
2021-09-19,bs,covid,0.8519500594530319
2021-09-26,bs,covid,0.3961157352358304
2021-10-03,bs,covid,0.3122235434007134
2021-10-10,bs,covid,0.4949187475227903
2021-10-17,bs,covid,0.47195005945303203
2021-10-24,bs,covid,0.2912881490289338
2021-10-31,bs,covid,0.46359096313912007
2021-11-07,bs,covid,0.43188664288545375
2021-11-14,bs,covid,0.8127150217994451
2021-11-21,bs,covid,1.1790091161315894
2021-11-28,bs,covid,2.5456837098692033
2021-12-05,bs,covid,0.9785414189456995
2021-12-12,bs,covid,1.6647403884264764
2021-12-19,bs,covid,0.9410384462940944
2021-12-26,bs,covid,1.360574712643678
2022-01-02,bs,covid,1.150166468489893
2022-01-09,bs,covid,1.17893380895759
2022-01-16,bs,covid,0.8091002774474831
2022-01-23,bs,covid,0.4743598890210067
2022-01-30,bs,covid,0.3510067380103052
2022-02-06,bs,covid,0.4315101070154577
2022-02-13,bs,covid,0.349500594530321
2022-02-20,bs,covid,0.1735077288941736
2022-02-27,bs,covid,0.1125842251288149
2022-03-06,bs,covid,0.2944510503369005
2022-03-13,bs,covid,0.380376535869996
2022-03-20,bs,covid,0.1426317875544986
2022-03-27,bs,covid,0.3961157352358304
2022-04-03,bs,covid,0.17531510107015458
2022-04-10,bs,covid,0.16085612366230678
2022-04-17,bs,covid,0.07997621878715815
2022-04-24,bs,covid,0.05173602853745542
2022-05-01,bs,covid,0.06627031311930243
2022-05-08,bs,covid,0.04789536266349583
2022-05-15,bs,covid,0.030650019817677367
2022-05-22,bs,covid,0.0826872770511296
2022-05-29,bs,covid,0.014684898929845421
2022-06-05,bs,covid,0.17320650019817677
2022-06-12,bs,covid,0.07455410225921522
2022-06-19,bs,covid,0.05241379310344827
2022-06-26,bs,covid,0.18533095521204918
2022-07-03,bs,covid,0.12440745144669045
2022-07-10,bs,covid,0.16597701149425287
2022-07-17,bs,covid,0.0433769322235434
2022-07-24,bs,covid,0.0650653983353151
2022-07-31,bs,covid,0.057609988109393585
2022-08-07,bs,covid,0.03494252873563218
2022-08-14,bs,covid,0.036072136345620294
2022-08-21,bs,covid,0.012952833927863654
2022-08-28,bs,covid,0.030650019817677367
2022-09-04,bs,covid,0.0340388426476417
2022-09-11,bs,covid,0.016266349583828776
2022-09-18,bs,covid,0.03659928656361475
2022-09-25,bs,covid,0.0650653983353151
2022-10-02,bs,covid,0.02590566785572731
2022-10-09,bs,covid,0.07997621878715813
2022-10-16,bs,covid,0.0433769322235434
2022-10-23,bs,covid,0.02560443915973048
2022-10-30,bs,covid,0.02296868806975822
2022-11-06,bs,covid,0.02086008719778042
2022-11-13,bs,covid,0.057609988109393585
2022-11-20,bs,covid,0.02590566785572731
2022-11-27,bs,covid,0.054823622671422906
2022-12-04,bs,covid,0.022065001981767734
2022-12-11,bs,covid,0.02560443915973048
2022-12-18,bs,covid,0.010241775663892191
2022-12-25,bs,covid,0.0072294887039239
2023-01-01,bs,covid,0.012651605231866826
2023-01-08,bs,covid,0.009036860879904874
2023-01-15,bs,covid,0.019052715021799442
2023-01-22,bs,covid,0.009036860879904874
2023-01-29,bs,covid,0.012124455013872375
2023-02-05,bs,covid,0.001054300435988902
2023-02-12,bs,covid,0.014157748711850968
2023-02-19,bs,covid,0.012651605231866826
2023-02-26,bs,covid,0.02560443915973048
2023-03-05,bs,covid,0.009262782401902496
2023-03-12,bs,covid,0.004217201743955608
2023-03-19,bs,covid,0.02590566785572731
2023-03-26,bs,covid,0.016416963931827188
2023-04-02,bs,covid,0.025453824811732063
2023-04-09,bs,covid,0.016266349583828776
2023-04-16,bs,covid,0.015965120887831946
2023-04-23,bs,covid,0.004217201743955608
2023-04-30,bs,covid,0.001054300435988902
2023-05-07,bs,covid,0.0025604439159730478
2023-05-14,bs,covid,0.0022592152199762184
2023-05-21,bs,covid,0.0033135156559651207
2023-05-28,bs,covid,0
2023-06-04,bs,covid,0
2018-06-10,bs,economic_crisis,0.00932339549317015
2018-06-17,bs,economic_crisis,0.004485368753806444
2018-06-24,bs,economic_crisis,0.00789072242684377
2018-07-01,bs,economic_crisis,0.0052127258490183
2018-07-08,bs,economic_crisis,0.009235230996780835
2018-07-15,bs,economic_crisis,0.024267277631159188
2018-07-22,bs,economic_crisis,0.0189884284098489
2018-07-29,bs,economic_crisis,0.004132710768249181
2018-08-05,bs,economic_crisis,0.010667904063107218
2018-08-12,bs,economic_crisis,0.015847568225979523
2018-08-19,bs,economic_crisis,0.019980278994228703
2018-08-26,bs,economic_crisis,0.007152344769583248
2018-09-02,bs,economic_crisis,0.02092804733041385
2018-09-09,bs,economic_crisis,0.009180128186537514
2018-09-16,bs,economic_crisis,0.0073617354485078735
2018-09-23,bs,economic_crisis,0.006920912966561294
2018-09-30,bs,economic_crisis,0.013092427713813406
2018-10-07,bs,economic_crisis,0.010403410573939273
2018-10-14,bs,economic_crisis,0.01258548185957484
2018-10-21,bs,economic_crisis,0.009676053478727414
2018-10-28,bs,economic_crisis,0.01541776630608161
2018-11-04,bs,economic_crisis,0.011990371508946954
2018-11-11,bs,economic_crisis,0.007637249499724486
2018-11-18,bs,economic_crisis,0.0045184304399524386
2018-11-25,bs,economic_crisis,0.013588353006003305
2018-12-02,bs,economic_crisis,0.011174849917345785
2018-12-09,bs,economic_crisis,0.008419709405179663
2018-12-16,bs,economic_crisis,0.005598445520721557
2018-12-23,bs,economic_crisis,0.008739305704590934
2018-12-30,bs,economic_crisis,0.0038902584031785623
2019-01-06,bs,economic_crisis,0.006028247440619472
2019-01-13,bs,economic_crisis,0.022107247469620953
2019-01-20,bs,economic_crisis,0.013257736144543373
2019-01-27,bs,economic_crisis,0.011274034975783765
2019-02-03,bs,economic_crisis,0.017269220730257242
2019-02-10,bs,economic_crisis,0.009477683361851454
2019-02-17,bs,economic_crisis,0.01633247295612076
2019-02-24,bs,economic_crisis,0.01513123169281633
2019-03-03,bs,economic_crisis,0.01955047707433079
2019-03-10,bs,economic_crisis,0.01357733244395464
2019-03-17,bs,economic_crisis,0.010458513384182593
2019-03-24,bs,economic_crisis,0.013841825933122588
2019-03-31,bs,economic_crisis,0.008915634697369565
2019-04-07,bs,economic_crisis,0.011957309822800962
2019-04-14,bs,economic_crisis,0.025126881470955018
2019-04-21,bs,economic_crisis,0.01783126939473913
2019-04-28,bs,economic_crisis,0.010050752588382008
2019-05-05,bs,economic_crisis,0.00990748528174937
2019-05-12,bs,economic_crisis,0.010811171369739856
2019-05-19,bs,economic_crisis,0.012243844436066237
2019-05-26,bs,economic_crisis,0.010756068559496533
2019-06-02,bs,economic_crisis,0.01875699660682695
2019-06-09,bs,economic_crisis,0.006931933528609958
2019-06-16,bs,economic_crisis,0.019175777964676198
2019-06-23,bs,economic_crisis,0.06078942026043328
2019-06-30,bs,economic_crisis,0.018139845132101737
2019-07-07,bs,economic_crisis,0.017203097357965255
2019-07-14,bs,economic_crisis,0.005333952031553609
2019-07-21,bs,economic_crisis,0.055565673849366316
2019-07-28,bs,economic_crisis,0.03264290478814419
2019-08-04,bs,economic_crisis,0.03956381775470549
2019-08-11,bs,economic_crisis,0.02790406310721847
2019-08-18,bs,economic_crisis,0.045559003509178964
2019-08-25,bs,economic_crisis,0.018305153562831702
2019-09-01,bs,economic_crisis,0.04765291029842522
2019-09-08,bs,economic_crisis,0.00934543661726748
2019-09-15,bs,economic_crisis,0.026603636785476056
2019-09-22,bs,economic_crisis,0.04207650590180099
2019-09-29,bs,economic_crisis,0.016288390707926103
2019-10-06,bs,economic_crisis,0.009698094602824744
2019-10-13,bs,economic_crisis,0.019230880774919523
2019-10-20,bs,economic_crisis,0.02328644760882805
2019-10-27,bs,economic_crisis,0.02004640236652069
2019-11-03,bs,economic_crisis,0.015505930802470924
2019-11-10,bs,economic_crisis,0.018481482555610333
2019-11-17,bs,economic_crisis,0.024873408543835736
2019-11-24,bs,economic_crisis,0.006711522287636669
2019-12-01,bs,economic_crisis,0.018856181665264926
2019-12-08,bs,economic_crisis,0.021699486673820365
2019-12-15,bs,economic_crisis,0.020178649111104664
2019-12-22,bs,economic_crisis,0.037139294103999305
2019-12-29,bs,economic_crisis,0.04102955250717786
2020-01-05,bs,economic_crisis,0.010348307763695948
2020-01-12,bs,economic_crisis,0.011373220034221745
2020-01-19,bs,economic_crisis,0.017985557263420434
2020-01-26,bs,economic_crisis,0.01595777384646617
2020-02-02,bs,economic_crisis,0.020542327658710596
2020-02-09,bs,economic_crisis,0.021115396885241146
2020-02-16,bs,economic_crisis,0.016288390707926106
2020-02-23,bs,economic_crisis,0.017004727241089295
2020-03-01,bs,economic_crisis,0.020630492155099912
2020-03-08,bs,economic_crisis,0.012431193990893536
2020-03-15,bs,economic_crisis,0.007978886923233085
2020-03-22,bs,economic_crisis,0.005598445520721557
2020-03-29,bs,economic_crisis,0.03107798497723384
2020-04-05,bs,economic_crisis,0.035882950030451555
2020-04-12,bs,economic_crisis,0.015704300919346884
2020-04-19,bs,economic_crisis,0.0033282097386966737
2020-04-26,bs,economic_crisis,0.03257678141585221
2020-05-03,bs,economic_crisis,0.001961660044662278
2020-05-10,bs,economic_crisis,0.02801426872770511
2020-05-17,bs,economic_crisis,0.011891186450508975
2020-05-24,bs,economic_crisis,0.04463327629709115
2020-05-31,bs,economic_crisis,0.01158261071314637
2020-06-07,bs,economic_crisis,0.011207911603491777
2020-06-14,bs,economic_crisis,0.012365070618601549
2020-06-21,bs,economic_crisis,0.06948464371682955
2020-06-28,bs,economic_crisis,0.01104260317276181
2020-07-05,bs,economic_crisis,0.012651605231866826
2020-07-12,bs,economic_crisis,0.025314231025782317
2020-07-19,bs,economic_crisis,0.0037249499724485947
2020-07-26,bs,economic_crisis,0.011229952727589107
2020-08-02,bs,economic_crisis,0.017765146022447144
2020-08-09,bs,economic_crisis,0.021997041849134306
2020-08-16,bs,economic_crisis,0.010083814274528
2020-08-23,bs,economic_crisis,0.008981758069661552
2020-08-30,bs,economic_crisis,0.012574461297526174
2020-09-06,bs,economic_crisis,0.01645369913865607
2020-09-13,bs,economic_crisis,0.0036918882863026014
2020-09-20,bs,economic_crisis,0.05574200284214496
2020-09-27,bs,economic_crisis,0.014525100780139787
2020-10-04,bs,economic_crisis,0.02909428380847423
2020-10-11,bs,economic_crisis,0.022713378382297502
2020-10-18,bs,economic_crisis,0.018591688176096983
2020-10-25,bs,economic_crisis,0.01509817000667034
2020-11-01,bs,economic_crisis,0.01806270119776109
2020-11-08,bs,economic_crisis,0.030075113830805366
2020-11-15,bs,economic_crisis,0.014481018531945129
2020-11-22,bs,economic_crisis,0.043696528522954664
2020-11-29,bs,economic_crisis,0.013786723122879267
2020-12-06,bs,economic_crisis,0.026934253646935996
2020-12-13,bs,economic_crisis,0.0558191467764856
2020-12-20,bs,economic_crisis,0.09267190626721963
2020-12-27,bs,economic_crisis,0.005973144630376149
2021-01-03,bs,economic_crisis,0.0363017313883008
2021-01-10,bs,economic_crisis,0.011174849917345785
2021-01-17,bs,economic_crisis,0.01723615904411125
2021-01-24,bs,economic_crisis,0.10997418868362287
2021-01-31,bs,economic_crisis,0.02539137496012297
2021-02-07,bs,economic_crisis,0.030031031582610713
2021-02-14,bs,economic_crisis,0.021236623067776454
2021-02-21,bs,economic_crisis,0.05635915431687016
2021-02-28,bs,economic_crisis,0.013235695020446041
2021-03-07,bs,economic_crisis,0.030020011020562048
2021-03-14,bs,economic_crisis,0.01234302949450422
2021-03-21,bs,economic_crisis,0.011670775209535685
2021-03-28,bs,economic_crisis,0.02276848119254082
2021-04-04,bs,economic_crisis,0.029028160436182244
2021-04-11,bs,economic_crisis,0.024035845828137236
2021-04-18,bs,economic_crisis,0.02238276152083756
2021-04-25,bs,economic_crisis,0.00872828514254227
2021-05-02,bs,economic_crisis,0.020101505176764015
2021-05-09,bs,economic_crisis,0.013555291319857315
2021-05-16,bs,economic_crisis,0.010557698442620573
2021-05-23,bs,economic_crisis,0.01044749282213393
2021-05-30,bs,economic_crisis,0.036742553870247385
2021-06-06,bs,economic_crisis,0.01896638728575157
2021-06-13,bs,economic_crisis,0.02130274644006844
2021-06-20,bs,economic_crisis,0.023352570981120035
2021-06-27,bs,economic_crisis,0.019781908877352743
2021-07-04,bs,economic_crisis,0.010282184391403961
2021-07-11,bs,economic_crisis,0.004165772454395174
2021-07-18,bs,economic_crisis,0.024730141237203098
2021-07-25,bs,economic_crisis,0.008276442098547027
2021-08-01,bs,economic_crisis,0.015065108320524347
2021-08-08,bs,economic_crisis,0.01286099591079145
2021-08-15,bs,economic_crisis,0.02728691163249326
2021-08-22,bs,economic_crisis,0.010271163829355298
2021-08-29,bs,economic_crisis,0.008618079522055625
2021-09-05,bs,economic_crisis,0.04178997128853572
2021-09-12,bs,economic_crisis,0.005223746411066965
2021-09-19,bs,economic_crisis,0.02294481018531945
2021-09-26,bs,economic_crisis,0.04702473826165134
2021-10-03,bs,economic_crisis,0.011968330384849627
2021-10-10,bs,economic_crisis,0.043354891099446076
2021-10-17,bs,economic_crisis,0.010800150807691193
2021-10-24,bs,economic_crisis,0.011472405092659725
2021-10-31,bs,economic_crisis,0.044556132362750495
2021-11-07,bs,economic_crisis,0.008882573011223572
2021-11-14,bs,economic_crisis,0.01258548185957484
2021-11-21,bs,economic_crisis,0.008871552449174909
2021-11-28,bs,economic_crisis,0.011439343406513732
2021-12-05,bs,economic_crisis,0.005223746411066965
2021-12-12,bs,economic_crisis,0.008100113105768393
2021-12-19,bs,economic_crisis,0.020795800585829877
2021-12-26,bs,economic_crisis,0.025710971259534237
2022-01-02,bs,economic_crisis,0.014910820451843042
2022-01-09,bs,economic_crisis,0.034582523708709144
2022-01-16,bs,economic_crisis,0.011792001392070995
2022-01-23,bs,economic_crisis,0.019936196746034047
2022-01-30,bs,economic_crisis,0.010910356428177838
2022-02-06,bs,economic_crisis,0.012618543545720829
2022-02-13,bs,economic_crisis,0.03314985064238277
2022-02-20,bs,economic_crisis,0.009378498303413474
2022-02-27,bs,economic_crisis,0.00816623647806038
2022-03-06,bs,economic_crisis,0.05354891099446072
2022-03-13,bs,economic_crisis,0.013753661436733273
2022-03-20,bs,economic_crisis,0.011758939705925002
2022-03-27,bs,economic_crisis,0.013907949305414575
2022-04-03,bs,economic_crisis,0.017577796467619845
2022-04-10,bs,economic_crisis,0.012144659377628259
2022-04-17,bs,economic_crisis,0.010711986311301876
2022-04-24,bs,economic_crisis,0.008629100084104288
2022-05-01,bs,economic_crisis,0.013720599750587278
2022-05-08,bs,economic_crisis,0.028774687509062966
2022-05-15,bs,economic_crisis,0.027683651866245176
2022-05-22,bs,economic_crisis,0.02951306516632348
2022-05-29,bs,economic_crisis,0.013654476378295291
2022-06-05,bs,economic_crisis,0.013555291319857315
2022-06-12,bs,economic_crisis,0.021225602505727793
2022-06-19,bs,economic_crisis,0.0092462515588295
2022-06-26,bs,economic_crisis,0.013037324903570081
2022-07-03,bs,economic_crisis,0.019451292015892813
2022-07-10,bs,economic_crisis,0.01264058466981816
2022-07-17,bs,economic_crisis,0.014481018531945129
2022-07-24,bs,economic_crisis,0.012651605231866826
2022-07-31,bs,economic_crisis,0.015219396189205649
2022-08-07,bs,economic_crisis,0.008629100084104288
2022-08-14,bs,economic_crisis,0.007945825237087091
2022-08-21,bs,economic_crisis,0.008573997273860967
2022-08-28,bs,economic_crisis,0.019374148081552155
2022-09-04,bs,economic_crisis,0.02839998839940837
2022-09-11,bs,economic_crisis,0.013819784809025262
2022-09-18,bs,economic_crisis,0.02166642498767437
2022-09-25,bs,economic_crisis,0.009301354369072824
2022-10-02,bs,economic_crisis,0.02276848119254082
2022-10-09,bs,economic_crisis,0.017401467474841215
2022-10-16,bs,economic_crisis,0.021247643629825123
2022-10-23,bs,economic_crisis,0.020299875293639972
2022-10-30,bs,economic_crisis,0.010039732026333341
2022-11-06,bs,economic_crisis,0.017026768365186625
2022-11-13,bs,economic_crisis,0.018922305037556916
2022-11-20,bs,economic_crisis,0.016585945883240045
2022-11-27,bs,economic_crisis,0.020200690235201997
2022-12-04,bs,economic_crisis,0.01607900002900148
2022-12-11,bs,economic_crisis,0.012398132304747542
2022-12-18,bs,economic_crisis,0.0026118732055334824
2022-12-25,bs,economic_crisis,0.011130767669151127
2023-01-01,bs,economic_crisis,0.010326266639598621
2023-01-08,bs,economic_crisis,0.019396189205649485
2023-01-15,bs,economic_crisis,0.026493431164989416
2023-01-22,bs,economic_crisis,0.012144659377628259
2023-01-29,bs,economic_crisis,0.009863403033554709
2023-02-05,bs,economic_crisis,0.008441750529276993
2023-02-12,bs,economic_crisis,0.02182071285635567
2023-02-19,bs,economic_crisis,0.017280241292305907
2023-02-26,bs,economic_crisis,0.02783793973492648
2023-03-05,bs,economic_crisis,0.03432905078158986
2023-03-12,bs,economic_crisis,0.0066564194773933464
2023-03-19,bs,economic_crisis,0.014547141904237115
2023-03-26,bs,economic_crisis,0.020454163162321275
2023-04-02,bs,economic_crisis,0.03297352164960413
2023-04-09,bs,economic_crisis,0.012276906122212232
2023-04-16,bs,economic_crisis,0.023837475711261276
2023-04-23,bs,economic_crisis,0.013885908181317247
2023-04-30,bs,economic_crisis,0.012894057596937444
2023-05-07,bs,economic_crisis,0.03911197471071024
2023-05-14,bs,economic_crisis,0.022570111075664857
2023-05-21,bs,economic_crisis,0.028554276268089665
2023-05-28,bs,economic_crisis,0.013819784809025262
2018-06-10,bs,energy_price,0
2018-06-17,bs,energy_price,0
2018-06-24,bs,energy_price,0
2018-07-01,bs,energy_price,5.083234244946493e-4
2018-07-08,bs,energy_price,0
2018-07-15,bs,energy_price,4.894966309948474e-4
2018-07-22,bs,energy_price,3.388822829964328e-4
2018-07-29,bs,energy_price,2.824019024970273e-4
2018-08-05,bs,energy_price,0
2018-08-12,bs,energy_price,0.0015437970669837497
2018-08-19,bs,energy_price,0
2018-08-26,bs,energy_price,0
2018-09-02,bs,energy_price,0
2018-09-09,bs,energy_price,0
2018-09-16,bs,energy_price,0
2018-09-23,bs,energy_price,0.0018826793499801822
2018-09-30,bs,energy_price,0
2018-10-07,bs,energy_price,3.20055489496631e-4
2018-10-14,bs,energy_price,0
2018-10-21,bs,energy_price,0
2018-10-28,bs,energy_price,4.33016250495442e-4
2018-11-04,bs,energy_price,0
2018-11-11,bs,energy_price,0
2018-11-18,bs,energy_price,0
2018-11-25,bs,energy_price,0
2018-12-02,bs,energy_price,0
2018-12-09,bs,energy_price,0
2018-12-16,bs,energy_price,0
2018-12-23,bs,energy_price,0
2018-12-30,bs,energy_price,0
2019-01-06,bs,energy_price,0
2019-01-13,bs,energy_price,0.001280221957986524
2019-01-20,bs,energy_price,0
2019-01-27,bs,energy_price,0
2019-02-03,bs,energy_price,0
2019-02-10,bs,energy_price,0
2019-02-17,bs,energy_price,0
2019-02-24,bs,energy_price,0
2019-03-03,bs,energy_price,0
2019-03-10,bs,energy_price,0
2019-03-17,bs,energy_price,0
2019-03-24,bs,energy_price,0
2019-03-31,bs,energy_price,4.141894569956401e-4
2019-04-07,bs,energy_price,3.388822829964328e-4
2019-04-14,bs,energy_price,0
2019-04-21,bs,energy_price,2.635751089972255e-4
2019-04-28,bs,energy_price,0
2019-05-05,bs,energy_price,0
2019-05-12,bs,energy_price,0
2019-05-19,bs,energy_price,0
2019-05-26,bs,energy_price,0
2019-06-02,bs,energy_price,0
2019-06-09,bs,energy_price,0
2019-06-16,bs,energy_price,4.7066983749504554e-4
2019-06-23,bs,energy_price,0
2019-06-30,bs,energy_price,0
2019-07-07,bs,energy_price,0
2019-07-14,bs,energy_price,0
2019-07-21,bs,energy_price,0
2019-07-28,bs,energy_price,0
2019-08-04,bs,energy_price,0
2019-08-11,bs,energy_price,0
2019-08-18,bs,energy_price,5.459770114942528e-4
2019-08-25,bs,energy_price,0
2019-09-01,bs,energy_price,0
2019-09-08,bs,energy_price,0
2019-09-15,bs,energy_price,0
2019-09-22,bs,energy_price,0
2019-09-29,bs,energy_price,4.141894569956401e-4
2019-10-06,bs,energy_price,4.894966309948474e-4
2019-10-13,bs,energy_price,3.388822829964328e-4
2019-10-20,bs,energy_price,4.33016250495442e-4
2019-10-27,bs,energy_price,0
2019-11-03,bs,energy_price,0
2019-11-10,bs,energy_price,0
2019-11-17,bs,energy_price,0
2019-11-24,bs,energy_price,0.0031629013079667056
2019-12-01,bs,energy_price,0
2019-12-08,bs,energy_price,0
2019-12-15,bs,energy_price,0
2019-12-22,bs,energy_price,0
2019-12-29,bs,energy_price,0
2020-01-05,bs,energy_price,0
2020-01-12,bs,energy_price,0
2020-01-19,bs,energy_price,0
2020-01-26,bs,energy_price,0
2020-02-02,bs,energy_price,4.141894569956401e-4
2020-02-09,bs,energy_price,0
2020-02-16,bs,energy_price,0
2020-02-23,bs,energy_price,0
2020-03-01,bs,energy_price,0
2020-03-08,bs,energy_price,0
2020-03-15,bs,energy_price,0
2020-03-22,bs,energy_price,0
2020-03-29,bs,energy_price,0
2020-04-05,bs,energy_price,0
2020-04-12,bs,energy_price,0
2020-04-19,bs,energy_price,0
2020-04-26,bs,energy_price,0
2020-05-03,bs,energy_price,0
2020-05-10,bs,energy_price,4.141894569956401e-4
2020-05-17,bs,energy_price,0
2020-05-24,bs,energy_price,0
2020-05-31,bs,energy_price,0
2020-06-07,bs,energy_price,0
2020-06-14,bs,energy_price,0
2020-06-21,bs,energy_price,0
2020-06-28,bs,energy_price,0
2020-07-05,bs,energy_price,0
2020-07-12,bs,energy_price,0
2020-07-19,bs,energy_price,0
2020-07-26,bs,energy_price,0
2020-08-02,bs,energy_price,0.0014684898929845421
2020-08-09,bs,energy_price,0.001280221957986524
2020-08-16,bs,energy_price,0
2020-08-23,bs,energy_price,0.0013931827189853348
2020-08-30,bs,energy_price,0
2020-09-06,bs,energy_price,0
2020-09-13,bs,energy_price,0
2020-09-20,bs,energy_price,0
2020-09-27,bs,energy_price,0
2020-10-04,bs,energy_price,0
2020-10-11,bs,energy_price,0
2020-10-18,bs,energy_price,0
2020-10-25,bs,energy_price,0
2020-11-01,bs,energy_price,0
2020-11-08,bs,energy_price,0
2020-11-15,bs,energy_price,0
2020-11-22,bs,energy_price,0.00423602853745541
2020-11-29,bs,energy_price,0.0016191042409829568
2020-12-06,bs,energy_price,0
2020-12-13,bs,energy_price,0
2020-12-20,bs,energy_price,0
2020-12-27,bs,energy_price,0
2021-01-03,bs,energy_price,0.007078874355925486
2021-01-10,bs,energy_price,0
2021-01-17,bs,energy_price,0
2021-01-24,bs,energy_price,0
2021-01-31,bs,energy_price,0
2021-02-07,bs,energy_price,0.009413396749900911
2021-02-14,bs,energy_price,0.0013931827189853348
2021-02-21,bs,energy_price,0
2021-02-28,bs,energy_price,5.083234244946493e-4
2021-03-07,bs,energy_price,0
2021-03-14,bs,energy_price,0
2021-03-21,bs,energy_price,0
2021-03-28,bs,energy_price,0
2021-04-04,bs,energy_price,0
2021-04-11,bs,energy_price,0
2021-04-18,bs,energy_price,0
2021-04-25,bs,energy_price,0
2021-05-02,bs,energy_price,0
2021-05-09,bs,energy_price,0
2021-05-16,bs,energy_price,0.001807372175980975
2021-05-23,bs,energy_price,0
2021-05-30,bs,energy_price,0
2021-06-06,bs,energy_price,0
2021-06-13,bs,energy_price,0
2021-06-20,bs,energy_price,0
2021-06-27,bs,energy_price,5.459770114942528e-4
2021-07-04,bs,energy_price,0
2021-07-11,bs,energy_price,0.0015061434799841457
2021-07-18,bs,energy_price,0.006702338485929449
2021-07-25,bs,energy_price,0
2021-08-01,bs,energy_price,0
2021-08-08,bs,energy_price,0
2021-08-15,bs,energy_price,0
2021-08-22,bs,energy_price,0
2021-08-29,bs,energy_price,0
2021-09-05,bs,energy_price,0
2021-09-12,bs,energy_price,0
2021-09-19,bs,energy_price,0
2021-09-26,bs,energy_price,0
2021-10-03,bs,energy_price,0
2021-10-10,bs,energy_price,0.0013931827189853348
2021-10-17,bs,energy_price,4.33016250495442e-4
2021-10-24,bs,energy_price,0
2021-10-31,bs,energy_price,0
2021-11-07,bs,energy_price,0
2021-11-14,bs,energy_price,4.5184304399524376e-4
2021-11-21,bs,energy_price,0
2021-11-28,bs,energy_price,0
2021-12-05,bs,energy_price,0
2021-12-12,bs,energy_price,0
2021-12-19,bs,energy_price,0
2021-12-26,bs,energy_price,0
2022-01-02,bs,energy_price,0
2022-01-09,bs,energy_price,0
2022-01-16,bs,energy_price,0
2022-01-23,bs,energy_price,0
2022-01-30,bs,energy_price,5.083234244946493e-4
2022-02-06,bs,energy_price,0
2022-02-13,bs,energy_price,0
2022-02-20,bs,energy_price,3.5770907649623464e-4
2022-02-27,bs,energy_price,0
2022-03-06,bs,energy_price,0
2022-03-13,bs,energy_price,0
2022-03-20,bs,energy_price,0
2022-03-27,bs,energy_price,0
2022-04-03,bs,energy_price,0
2022-04-10,bs,energy_price,0
2022-04-17,bs,energy_price,0
2022-04-24,bs,energy_price,0
2022-05-01,bs,energy_price,0
2022-05-08,bs,energy_price,0
2022-05-15,bs,energy_price,0
2022-05-22,bs,energy_price,5.648038049940546e-4
2022-05-29,bs,energy_price,0
2022-06-05,bs,energy_price,0
2022-06-12,bs,energy_price,0
2022-06-19,bs,energy_price,0
2022-06-26,bs,energy_price,0.0013178755449861277
2022-07-03,bs,energy_price,0.00361474435196195
2022-07-10,bs,energy_price,3.953626634958382e-4
2022-07-17,bs,energy_price,4.33016250495442e-4
2022-07-24,bs,energy_price,0
2022-07-31,bs,energy_price,0
2022-08-07,bs,energy_price,0
2022-08-14,bs,energy_price,0
2022-08-21,bs,energy_price,0
2022-08-28,bs,energy_price,5.648038049940546e-4
2022-09-04,bs,energy_price,0
2022-09-11,bs,energy_price,0
2022-09-18,bs,energy_price,0
2022-09-25,bs,energy_price,0
2022-10-02,bs,energy_price,0
2022-10-09,bs,energy_price,0
