time,canton,gt_1_car_t,gt_2_com_t,gt_3_cov_t,gt_4_eco_t,gt_5_ene_t,gt_6_gro_t,gt_7_hea_t,gt_8_rea_t,gt_9_res_t,gt_10_war_t,gt_1_car_m1,gt_2_com_m1,gt_3_cov_m1,gt_4_eco_m1,gt_5_ene_m1,gt_6_gro_m1,gt_7_hea_m1,gt_8_rea_m1,gt_9_res_m1,gt_10_war_m1,gt_1_car_m2,gt_2_com_m2,gt_3_cov_m2,gt_4_eco_m2,gt_5_ene_m2,gt_6_gro_m2,gt_7_hea_m2,gt_8_rea_m2,gt_9_res_m2,gt_10_war_m2
2018-10-14,ag,0.11359901806605041,0.17481586074778707,0.012710067380103052,0.06731025782314898,0.019222403884264765,0,0,0.00537975624256837,0.02644485023498103,0.039032983508245876,0.24956649629856925,0.6168524986788215,0.04082008026159333,0.13099717960615992,0,0,0.003964030915576695,0.018066228200554896,0.11209847970103619,0.05595603060538696,0.22524037723907792,0.4028682372175981,0.017146006738010304,0.2082106087410458,0.002532575307173999,0.0023595422116527943,0.0034921224732461353,0.01648533491874752,0.07507389162561577,0.07411835030760483
2018-10-21,ag,0.08711125388362549,0.18035291980446558,0.0015101070154577884,0.04917055769844262,0.0114831054300436,0.0036100995838287755,0,0.003271898533491875,0.03217966140082668,0.02394832756035775,0.28030752560316063,0.5848780799973576,0.04706500198176773,0.1534047736434558,0.019222403884264765,0,9.910077288941737e-4,0.019647121482362268,0.1064400727591869,0.07340843586827275,0.21998240382033676,0.4156202520147972,0.007990982956797463,0.19651418534845277,6.331438267934997e-4,0.0023595422116527943,0.0034921224732461353,0.015801067677368212,0.08012555914161146,0.06474994183942512
2018-10-28,ag,0.05930823520386637,0.10558164883075703,0.038256044391597306,0.03566246628578058,0,0,0.00412919887039239,0.00585166468489893,0.027847092463620406,0.012343483430698446,0.29773769226343444,0.5325067297529397,0.027559453032104636,0.1598917882311998,0.030705509314308363,0.0036100995838287755,0,0.018042632778438365,0.10218390804597702,0.0783285943235279,0.24388837213762418,0.5067562590831021,0.01409433214427269,0.17521154766393088,0,0.0023595422116527943,0.006553628492865637,0.015038149028933807,0.08377498442896777,0.062135979424081056
2018-11-04,ag,0.08081508189175712,0.16311253137798915,0,0.051859284823526,0,0.002052801724137931,0.0023595422116527943,0.05316835116924296,0.01808532925655399,0.018531639352737425,0.280255767903034,0.4906327206368081,0.054238010305192236,0.1603913205823497,0.030705509314308363,0.0036100995838287755,0.00412919887039239,0.01650893034086405,0.09503337155313968,0.07801672439642247,0.24159581047907636,0.6124375330294624,0.0350470669837495,0.1471433543110699,0,5.898855529131986e-4,0.004536219901902497,0.01582466309948474,0.10140638270766095,0.06560348058729257
2018-11-11,ag,0.07767308503701431,0.1069029924692826,0.001824712643678161,0.0588665496940344,0.009768504756242568,0.0030202140309155768,0,0.0056629013079667065,0.021680822150501104,0.05195096417308586,0.2556343254957616,0.49275106520015854,0.04294366825208086,0.15351987326353644,0.01628870640110979,0.0056629013079667065,0.006488741082045184,0.06363685344827587,0.08472329567974633,0.06458169622085509,0.24956649629856925,0.6168524986788215,0.04082008026159333,0.13099717960615992,0,0,0.003964030915576695,0.018066228200554896,0.11209847970103619,0.05595603060538696
2018-11-18,ag,0.09667120555406392,0.14436203593605496,0,0.04933630115135872,0.01042917657550535,0,0.02215610136741974,0.0031460562822037256,0.013914557499575337,0.023587215013183064,0.23957421560354417,0.42068540262914517,0.04045828378913991,0.15868094022795162,0.012639281113753467,0.005975540651010702,0.006488741082045184,0.06550089179548156,0.07565815922088218,0.08881316884661117,0.28030752560316063,0.5848780799973576,0.04706500198176773,0.1534047736434558,0.019222403884264765,0,9.910077288941737e-4,0.019647121482362268,0.1064400727591869,0.07340843586827275
2018-11-25,ag,0.07931715315868205,0.11451644867221561,0,0.06522925669209129,0,0,0,0.0049393083630598494,0.03367179095181474,0.04623882024504989,0.26998643128380195,0.44077297199101595,0.011388723741577487,0.1689777522403643,0.020197681331747916,0.005073015755053508,0.025547943296670633,0.06344022493063813,0.060642482022535533,0.09715568939668097,0.29773769226343444,0.5325067297529397,0.027559453032104636,0.1598917882311998,0.030705509314308363,0.0036100995838287755,0,0.018042632778438365,0.10218390804597702,0.0783285943235279
2018-12-02,ag,0.07137691304514594,0.16984509182190513,0,0.04754995504770743,0,0,0,0.015101070154577886,0.026876309382254684,0.025245049888848677,0.2738652142226996,0.4065596099220504,0.001824712643678161,0.18639692874336591,0.020197681331747916,0.0035334144619500593,0.02274598692033294,0.02704035374554102,0.07378850291602967,0.12640990926950316,0.280255767903034,0.4906327206368081,0.054238010305192236,0.1603913205823497,0.030705509314308363,0.0036100995838287755,0.00412919887039239,0.01650893034086405,0.09503337155313968,0.07801672439642247
2018-12-09,ag,0.06287647194200453,0.10497341128286433,1.8876337693222355e-4,0.03361829703314869,0,0,0.021023521105826396,0.0022651605231866823,0.023101041843610212,0.024293025900842685,0.26678354301714546,0.45544932454749637,4.5617816091954023e-4,0.17683215031466604,0.012871302764565992,7.550535077288942e-4,0.02215610136741974,0.02460216012683314,0.07988286337127003,0.10805882619035309,0.2556343254957616,0.49275106520015854,0.04294366825208086,0.15351987326353644,0.01628870640110979,0.0056629013079667065,0.006488741082045184,0.06363685344827587,0.08472329567974633,0.06458169622085509
2018-12-16,ag,0.09622060910590312,0.16594398203197255,0.006795481569560048,0.024189336156143965,0.0010696591359492667,0,0,0.010130301228695996,0.06213011720740616,0.020813214082613864,0.23773833953434853,0.4254254607609988,1.8876337693222355e-4,0.15873158406078708,0.0026072941438763375,0,0.026562546447681332,0.02309205311137535,0.08712778155257346,0.10167369978803702,0.23957421560354417,0.42068540262914517,0.04045828378913991,0.15868094022795162,0.012639281113753467,0.005975540651010702,0.006488741082045184,0.06550089179548156,0.07565815922088218,0.08881316884661117
2018-12-23,ag,0.0848460933604388,0.13924445105033692,0,0.013719874713610395,0,0.0011797711058263972,0,0.005474137931034483,0.05204475963988449,0.014132631959882127,0.2503032823827241,0.4693915973047959,0.006984244946492272,0.12166490241002291,0.0010696591359492667,0,0.021023521105826396,0.028731358997225526,0.12052541617122474,0.0819109949335677,0.26998643128380195,0.44077297199101595,0.011388723741577487,0.1689777522403643,0.020197681331747916,0.005073015755053508,0.025547943296670633,0.06344022493063813,0.060642482022535533,0.09715568939668097
2018-12-30,ag,0.049102834567143566,0.18649821640903688,2.516845025762981e-4,0.03142680026681361,0.0011640408244153785,0,0,0.003083135156559651,0.03318639941113188,0.02933218735459856,0.26178740266963296,0.4526231173206501,0.006984244946492272,0.0834149966648299,0.0010696591359492667,0.0011797711058263972,0.021023521105826396,0.021644867221561632,0.14399499603646454,0.06555013441555084,0.2738652142226996,0.4065596099220504,0.001824712643678161,0.18639692874336591,0.020197681331747916,0.0035334144619500593,0.02274598692033294,0.02704035374554102,0.07378850291602967,0.12640990926950316
2019-01-06,ag,0.07893962640481762,0.2757832936979786,0,0.07026601606681941,0.0029101020610384463,0,0,0.012458382877526755,0.04789196534737558,0.018974822933360905,0.2458886550189866,0.5179300023120624,0.007094356916369402,0.07774058539485514,0.002233699960364645,0.0011797711058263972,0.005255880276456599,0.0192538644470868,0.15313653671932506,0.07035128987230523,0.26678354301714546,0.45544932454749637,4.5617816091954023e-4,0.17683215031466604,0.012871302764565992,7.550535077288942e-4,0.02215610136741974,0.02460216012683314,0.07988286337127003,0.10805882619035309
2019-01-13,ag,0.08607609988109395,0.16787356321839084,0,0.045146674980424004,0.0031460562822037256,0.0016044887039239003,0.010617939952437575,0.0056629013079667065,0.03723132891682238,0.02780566613245102,0.2369437066088758,0.6430119566653455,0.0019505548949663102,0.12146002508627943,0.004341557669441142,0.0011797711058263972,0,0.023548231272294887,0.1486556537002435,0.06764294576849506,0.23773833953434853,0.4254254607609988,1.8876337693222355e-4,0.15873158406078708,0.0026072941438763375,0,0.026562546447681332,0.02309205311137535,0.08712778155257346,0.10167369978803702
2019-01-20,ag,0.09407723140654366,0.15254178226978465,1.8876337693222355e-4,0.08358994808735247,0.001698870392390012,0,0,0.009847156163297661,0.030939216352414926,0.018515225146047663,0.23533008419316484,0.6649661860879905,2.516845025762981e-4,0.1502694599924596,0.00722019916765755,0.0018994314803804997,0.010617939952437575,0.022572953824811733,0.13132088358530097,0.079645834410381,0.2503032823827241,0.4693915973047959,0.006984244946492272,0.12166490241002291,0.0010696591359492667,0,0.021023521105826396,0.028731358997225526,0.12052541617122474,0.0819109949335677
2019-01-27,ag,0.06745550611790879,0.14176129607609989,0.01101119698771304,0.050192642324758556,0.0028314506539833533,0,0.024916765755053506,0.010948275862068965,0.02964483891059396,0.02430944010753244,0.2713686663342411,0.6428231932884133,2.516845025762981e-4,0.20685933920129929,0.00804603894173603,0.0016044887039239003,0.010617939952437575,0.02873922413793104,0.12435911046939586,0.07262876105050924,0.26178740266963296,0.4526231173206501,0.006984244946492272,0.0834149966648299,0.0010696591359492667,0.0011797711058263972,0.021023521105826396,0.021644867221561632,0.14399499603646454,0.06555013441555084
2019-02-03,ag,0.09405287484177823,0.20573110714757564,7.550535077288942e-4,0.06201567529944028,0,0,0,0.0032089774078478007,0.0368897570918974,0.02307837460580055,0.2673437440067508,0.53112246498877,0.011199960364645264,0.19649576940923985,0.008403902843836703,0.0016044887039239003,0.03553470570749108,0.02957292905271502,0.10978837551667517,0.07537403711937134,0.2458886550189866,0.5179300023120624,0.007094356916369402,0.07774058539485514,0.002233699960364645,0.0011797711058263972,0.005255880276456599,0.0192538644470868,0.15313653671932506,0.07035128987230523
